customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,sentiment_score,complaint_theme,churn
CUST-06156,Male,0,No,No,40,Yes,Yes,DSL,Yes,No,Two year,No,Mailed check,96.77,3902.23,0.359,contract_confusion,0
CUST-06157,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),61.58,2326.83,0.434,none,0
CUST-06158,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,112.71,3175.85,0.502,service_outage,0
CUST-06159,Male,0,No,No,21,Yes,No,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),112.35,2370.12,0.781,none,0
CUST-06160,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),32.17,275.13,0.356,none,0
CUST-06161,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,87.12,4010.42,0.374,billing_dispute,1
CUST-06162,Male,1,No,Yes,5,Yes,No,DSL,Yes,Yes,Two year,Yes,Electronic check,24.71,164.07,-0.081,none,1
CUST-06163,Female,0,No,No,6,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),58.34,358.15,-0.346,service_outage,1
CUST-06164,Male,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Electronic check,102.17,3609.19,0.557,none,0
CUST-06165,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,64.1,472.39,0.641,contract_confusion,0
CUST-06166,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.36,1003.15,0.67,contract_confusion,1
CUST-06167,Female,0,Yes,No,63,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,42.03,2684.44,-0.033,competitor_offer,1
CUST-06168,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),26.64,807.82,0.027,speed_issues,1
CUST-06169,Female,0,Yes,No,22,No,No phone service,DSL,Yes,Yes,One year,No,Credit card (automatic),58.82,1327.3,-0.29,billing_dispute,0
CUST-06170,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,87.67,5271.05,-0.469,competitor_offer,1
CUST-06171,Male,0,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,84.04,4126.42,0.1,speed_issues,0
CUST-06172,Male,0,No,No,45,Yes,Yes,DSL,No,No,One year,No,Credit card (automatic),89.89,4049.26,0.705,none,0
CUST-06173,Female,0,No,No,42,No,No phone service,No,No internet service,No internet service,One year,No,Electronic check,56.38,2373.64,0.093,contract_confusion,0
CUST-06174,Male,0,No,No,9,Yes,No,DSL,No,No,One year,No,Electronic check,44.53,435.96,0.878,none,1
CUST-06175,Male,1,Yes,No,19,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.69,499.72,0.278,speed_issues,0
CUST-06176,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,112.16,1716.19,-0.021,contract_confusion,1
CUST-06177,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,29.83,95.08,0.218,service_outage,0
CUST-06178,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.82,1077.92,0.586,billing_dispute,0
CUST-06179,Male,0,No,Yes,17,No,No phone service,DSL,Yes,No,Month-to-month,No,Credit card (automatic),20.5,392.95,0.596,contract_confusion,0
CUST-06180,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.72,2897.15,0.487,contract_confusion,1
CUST-06181,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),99.88,6921.95,-0.456,contract_confusion,0
CUST-06182,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.22,1752.31,0.114,none,0
CUST-06183,Male,1,No,No,18,Yes,No,DSL,No,Yes,Two year,No,Electronic check,84.6,1549.08,0.286,speed_issues,0
CUST-06184,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),114.55,2874.18,0.294,contract_confusion,0
CUST-06185,Female,1,No,No,34,Yes,No,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.25,3649.7,0.293,service_outage,0
CUST-06186,Male,1,Yes,No,71,No,No phone service,Fiber optic,Yes,Yes,One year,No,Electronic check,36.0,2560.41,0.303,competitor_offer,1
CUST-06187,Male,1,No,No,56,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),53.92,3068.34,0.104,competitor_offer,0
CUST-06188,Female,0,No,No,48,Yes,Yes,DSL,Yes,No,Two year,Yes,Credit card (automatic),93.11,4469.58,-0.215,none,0
CUST-06189,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.77,1076.44,0.034,none,0
CUST-06190,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),89.59,2552.89,0.051,none,0
CUST-06191,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Two year,No,Electronic check,43.22,3045.09,0.16,competitor_offer,1
CUST-06192,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),31.28,2131.17,0.804,none,0
CUST-06193,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,67.52,1570.4,0.125,contract_confusion,0
CUST-06194,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),37.3,1593.05,-0.126,none,1
CUST-06195,Male,0,No,Yes,38,Yes,Yes,DSL,No,Yes,One year,No,Credit card (automatic),40.76,1595.66,0.811,service_outage,0
CUST-06196,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,81.44,1956.68,-0.465,speed_issues,1
CUST-06197,Female,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.48,4668.52,-0.308,billing_dispute,1
CUST-06198,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,30.07,997.61,0.453,speed_issues,0
CUST-06199,Female,0,No,Yes,52,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer (automatic),33.37,1760.04,-0.622,none,0
CUST-06200,Female,0,No,No,54,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,19.94,1115.28,-0.115,none,1
CUST-06201,Male,0,No,No,52,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,39.97,2127.27,0.052,contract_confusion,1
CUST-06202,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.73,1822.18,-0.06,service_outage,0
CUST-06203,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),97.3,586.0,-0.142,billing_dispute,1
CUST-06204,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,59.48,3694.68,0.245,contract_confusion,1
CUST-06205,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,92.19,3828.23,0.223,service_outage,0
CUST-06206,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),58.7,603.01,-0.049,speed_issues,0
CUST-06207,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),97.21,791.04,-0.325,service_outage,1
CUST-06208,Male,0,Yes,No,34,Yes,No,DSL,No,No,Two year,No,Electronic check,36.19,1267.21,0.089,service_outage,0
CUST-06209,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.25,2134.03,0.005,speed_issues,0
CUST-06210,Female,0,No,Yes,4,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),25.79,120.61,0.301,competitor_offer,1
CUST-06211,Male,1,Yes,No,25,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.18,1061.74,0.0,billing_dispute,0
CUST-06212,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),32.63,1680.22,0.085,none,1
CUST-06213,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),97.86,3635.08,0.523,none,0
CUST-06214,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),42.0,97.46,0.753,speed_issues,1
CUST-06215,Female,0,Yes,No,58,Yes,No,DSL,No,Yes,Two year,Yes,Credit card (automatic),69.62,4069.68,0.298,billing_dispute,1
CUST-06216,Male,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No,Two year,No,Bank transfer (automatic),93.62,1124.27,-0.332,contract_confusion,0
CUST-06217,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,85.71,2946.82,-0.304,none,1
CUST-06218,Female,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.46,99.61,0.637,none,0
CUST-06219,Male,0,No,No,52,No,No phone service,No,No internet service,No internet service,One year,No,Credit card (automatic),25.71,1346.13,0.289,none,1
CUST-06220,Male,0,No,No,54,Yes,No,DSL,No,No,One year,Yes,Electronic check,109.18,5920.04,0.099,contract_confusion,0
CUST-06221,Male,0,No,No,44,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,80.2,3578.75,0.588,competitor_offer,1
CUST-06222,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),88.66,5804.84,1.0,competitor_offer,0
CUST-06223,Female,0,No,No,66,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,56.6,3784.31,-0.004,none,0
CUST-06224,Female,0,No,No,43,Yes,Yes,DSL,Yes,No,Two year,Yes,Electronic check,42.16,1859.18,0.492,none,0
CUST-06225,Female,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.06,4802.04,0.506,none,0
CUST-06226,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.79,1589.93,-0.344,speed_issues,1
CUST-06227,Female,0,No,Yes,24,Yes,No,DSL,Yes,No,Two year,Yes,Mailed check,98.0,2388.5,0.207,none,0
CUST-06228,Male,1,Yes,No,51,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,83.45,4275.53,0.286,speed_issues,0
CUST-06229,Male,1,Yes,No,49,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),94.16,4635.32,0.471,billing_dispute,0
CUST-06230,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),74.93,43.67,0.219,none,1
CUST-06231,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),75.79,2890.28,0.007,speed_issues,1
CUST-06232,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.04,3994.87,-0.096,competitor_offer,0
CUST-06233,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),96.42,3806.91,-0.028,none,0
CUST-06234,Female,1,No,No,59,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.54,2426.84,0.058,none,1
CUST-06235,Male,0,No,No,68,No,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),86.15,5861.44,0.226,none,0
CUST-06236,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),73.27,1398.21,0.777,none,0
CUST-06237,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,67.51,96.49,0.891,competitor_offer,1
CUST-06238,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,72.09,616.66,0.782,competitor_offer,1
CUST-06239,Male,1,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),45.22,1758.0,-0.157,billing_dispute,1
CUST-06240,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),21.71,650.84,1.0,none,0
CUST-06241,Male,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,93.92,4990.69,0.391,speed_issues,0
CUST-06242,Male,0,Yes,No,57,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,109.62,6287.73,-0.27,none,1
CUST-06243,Female,0,No,No,43,Yes,Yes,DSL,Yes,No,One year,No,Electronic check,66.08,2888.64,0.086,none,0
CUST-06244,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,101.79,4297.39,0.526,speed_issues,1
CUST-06245,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,73.53,668.63,0.227,none,0
CUST-06246,Male,0,Yes,No,47,Yes,No,DSL,Yes,Yes,One year,Yes,Credit card (automatic),111.03,5248.9,-0.119,billing_dispute,0
CUST-06247,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.84,1105.02,0.188,none,0
CUST-06248,Female,0,Yes,No,4,Yes,No,DSL,No,No,One year,No,Credit card (automatic),38.49,184.54,0.254,billing_dispute,0
CUST-06249,Male,0,No,No,69,Yes,No,DSL,No,Yes,One year,No,Credit card (automatic),105.01,7254.34,0.2,none,0
CUST-06250,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.03,6201.69,0.039,service_outage,0
CUST-06251,Female,0,Yes,No,65,No,No phone service,DSL,No,Yes,Two year,No,Mailed check,57.8,3788.27,-0.054,billing_dispute,1
CUST-06252,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),102.19,7175.64,0.132,none,1
CUST-06253,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,18.91,98.09,0.318,speed_issues,1
CUST-06254,Female,0,No,No,27,No,No phone service,DSL,Yes,No,One year,Yes,Electronic check,97.97,2663.93,0.574,none,1
CUST-06255,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,One year,No,Mailed check,86.8,3219.35,0.903,none,0
CUST-06256,Female,0,No,Yes,65,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,55.97,3661.25,0.483,speed_issues,0
CUST-06257,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,97.16,6460.74,0.335,competitor_offer,1
CUST-06258,Male,0,No,Yes,59,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,30.67,1853.54,0.224,competitor_offer,0
CUST-06259,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,38.33,1778.73,0.197,service_outage,0
CUST-06260,Female,1,No,No,24,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,71.36,1724.78,0.063,none,0
CUST-06261,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),106.1,6920.66,0.361,billing_dispute,0
CUST-06262,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,One year,No,Mailed check,31.01,2079.42,-0.57,contract_confusion,0
CUST-06263,Male,0,Yes,No,68,No,No phone service,Fiber optic,Yes,Yes,One year,Yes,Electronic check,74.43,5107.58,0.525,service_outage,0
CUST-06264,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,93.31,3669.76,0.061,none,0
CUST-06265,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,92.34,4566.47,-0.159,billing_dispute,0
CUST-06266,Male,0,Yes,No,39,No,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.8,3186.0,0.044,none,0
CUST-06267,Male,0,Yes,Yes,36,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),112.09,4040.32,-0.096,speed_issues,1
CUST-06268,Female,0,Yes,No,68,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,66.21,4546.87,1.0,service_outage,0
CUST-06269,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,106.02,1706.3,0.038,service_outage,1
CUST-06270,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,79.96,4895.89,0.279,none,0
CUST-06271,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,91.75,3712.01,-0.13,billing_dispute,1
CUST-06272,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,64.48,2692.64,0.575,speed_issues,0
CUST-06273,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,34.76,1058.33,-0.285,billing_dispute,0
CUST-06274,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,28.91,944.28,0.598,speed_issues,0
CUST-06275,Female,1,No,No,42,Yes,No,DSL,No,No,One year,Yes,Credit card (automatic),86.23,3645.94,0.335,none,0
CUST-06276,Male,1,Yes,No,66,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.65,3697.8,0.335,speed_issues,1
CUST-06277,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.75,2803.27,0.427,competitor_offer,1
CUST-06278,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),92.6,3744.86,0.093,contract_confusion,0
CUST-06279,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,96.65,6041.85,0.474,competitor_offer,0
CUST-06280,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Two year,No,Electronic check,68.97,2730.04,0.076,none,0
CUST-06281,Female,1,No,No,29,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,49.45,1449.04,-0.046,service_outage,0
CUST-06282,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.59,4415.05,-0.156,none,0
CUST-06283,Male,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),59.53,1281.03,0.618,service_outage,1
CUST-06284,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,111.67,6064.51,0.664,billing_dispute,0
CUST-06285,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Electronic check,100.46,4223.82,1.0,billing_dispute,1
CUST-06286,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),92.69,5578.58,0.096,billing_dispute,0
CUST-06287,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,42.12,1315.85,0.022,competitor_offer,1
CUST-06288,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.28,188.23,-0.024,speed_issues,0
CUST-06289,Male,0,Yes,No,44,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,102.9,4536.03,-0.415,contract_confusion,1
CUST-06290,Female,0,No,No,71,No,No phone service,DSL,Yes,No,Month-to-month,Yes,Electronic check,20.31,1471.05,0.337,service_outage,1
CUST-06291,Female,0,No,No,19,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer (automatic),96.15,1850.21,0.278,none,0
CUST-06292,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,58.42,4109.6,0.042,service_outage,0
CUST-06293,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,97.93,6299.97,0.702,none,1
CUST-06294,Male,1,No,No,59,Yes,No,Fiber optic,No,Yes,Two year,No,Credit card (automatic),73.24,4341.98,-0.154,billing_dispute,0
CUST-06295,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.68,1786.96,-0.214,competitor_offer,1
CUST-06296,Female,0,No,No,22,No,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,88.16,1972.08,0.528,none,1
CUST-06297,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,98.63,3849.43,0.595,billing_dispute,1
CUST-06298,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,87.35,108.97,-0.013,competitor_offer,1
CUST-06299,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,63.07,1586.52,-1.0,speed_issues,1
CUST-06300,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.08,3056.81,0.103,billing_dispute,0
CUST-06301,Male,1,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,102.56,4411.81,-0.077,none,0
CUST-06302,Female,0,No,No,30,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,70.08,2110.78,1.0,speed_issues,0
CUST-06303,Male,1,No,No,25,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),96.35,2430.45,0.748,service_outage,0
CUST-06304,Male,1,No,Yes,4,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,117.57,498.61,0.079,service_outage,0
CUST-06305,Female,1,Yes,No,69,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.39,5724.7,0.234,service_outage,0
CUST-06306,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,45.83,1588.6,0.499,none,1
CUST-06307,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,104.56,1594.4,0.26,speed_issues,1
CUST-06308,Female,0,No,No,30,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,45.37,1362.92,0.172,billing_dispute,0
CUST-06309,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Two year,No,Credit card (automatic),44.04,587.41,0.6,competitor_offer,0
CUST-06310,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,25.39,643.97,0.723,competitor_offer,1
CUST-06311,Female,0,No,Yes,70,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,25.86,1823.73,0.786,none,1
CUST-06312,Male,0,No,No,17,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,104.23,1801.63,0.46,none,0
CUST-06313,Male,1,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),41.07,2042.63,0.473,billing_dispute,0
CUST-06314,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),28.87,563.79,0.458,none,1
CUST-06315,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Mailed check,53.26,2957.88,0.174,contract_confusion,0
CUST-06316,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),89.35,95.05,0.342,none,0
CUST-06317,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,51.96,1335.35,-0.033,none,1
CUST-06318,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),48.93,1077.59,-0.366,none,0
CUST-06319,Female,1,No,No,31,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.81,2072.88,0.295,none,0
CUST-06320,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,20.12,284.95,0.821,competitor_offer,1
